"predator","Acanthuriformes","Actinopteri","Alpheidae","Amphipoda","Anguilliformes","Annelida","Anthozoa","Apogonidae","Arthropoda","Ascidiacea","Bivalvia","Bryozoa","Caenogastropoda","Carcinidae","Cephalopoda","Chordata","Cirripedia","Copepoda","Coralline_algae","Cumacea","Cyanobacteria","Decapoda","Echinodermata","Echinoidea","Eupercaria incertae sedis","Foraminifera","Galatheidae","Gastropoda","Gobiidae","Harpacticoida","Hemichordata","Hippolytidae","Holocentridae","Holothuroidea","Hydrozoa","Inorganic_detritus","Isopoda","Littorinimorpha","Macroalgae","Majidae","Microalgae","Mollusca","Mulliformes","Nematoda","Neogastropoda","Ophiuroidea","Organic_detritus","Paguridae","Polyplacophora","Pomacentridae","Porifera","Portunidae","Pycnogonida","Rhynchocinetidae","Scaphopoda","Seagrass","Sipuncula","Spermatophyta","Stomatopoda","Tanaidacea","Trochida","Turf","Xanthidae","Zooplankton"
"Heniochus_pleurotaenia",NA,0.0667787114845938,NA,0.0975910364145658,NA,0.0928851540616246,0.0869467787114846,NA,NA,NA,0.034733893557423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057703081232493,NA,NA,NA,NA,0.0751820728291317,0.0689075630252101,0.0736134453781513,NA,0.0756302521008403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057703081232493,NA,NA,NA,NA,NA,NA,NA,NA,0.0449299719887955,NA,0.0689075630252101,NA,0.0984873949579832
"Heniochus_singularius",NA,0.0442039712112705,0.0354244295850135,0.0440508396712776,NA,0.0454800673778776,0.0431320504313205,NA,0.039456893471492,NA,0.0448675412179062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349139911183707,0.0231739063855852,0.0431320504313205,NA,0.0349139911183707,NA,0.038742279618192,NA,0.0396100250114849,NA,0.038384972691542,NA,NA,0.0458884181511919,0.0451227604512276,0.0351692103516921,NA,0.0441018835179419,NA,NA,NA,NA,NA,NA,0.0393548057781634,NA,0.0227655556122709,NA,NA,0.039456893471492,NA,NA,NA,NA,NA,0.0350671226583635,NA,NA,0.0350671226583635,NA,0.0326680618651422,0.0290439487519779,0.046807207391149
"Heniochus_varius",NA,0.0654177519535163,NA,0.0790422760969746,NA,0.0777399318773793,0.0734321779202565,NA,0.0422760969745542,NA,0.0517932278100581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608094570226408,NA,NA,NA,0.0608094570226408,NA,0.0417751953516329,NA,0.0484872770987778,NA,NA,NA,NA,0.0484872770987778,0.0645161290322581,NA,NA,0.0779402925265478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0693247846123021,NA,0.0517932278100581,NA,0.0863554397916249
"Herklotsichthys_quadrimaculatus",NA,0.193727870510875,NA,NA,NA,0.276176024279211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178047546788063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352048558421851
"Heteroconger_hassi",NA,0.168552569542669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155115511551155,NA,NA,NA,0.178453559641678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175624705327676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15959453088166,NA,NA,NA,NA,0.162659123055163
"Heteroconger_klausewitzi",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heteroconger_longissimus",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heteropriacanthus_cruentatus",NA,0.076074782458861,0.0424743689153097,0.0673731369001465,NA,0.0786594296545188,NA,NA,NA,NA,NA,NA,NA,0.0309296114413716,0.0486775221848884,0.0373912294305161,NA,NA,NA,NA,NA,0.0603084345653485,NA,NA,NA,NA,0.0525544929783751,0.04919445162402,NA,NA,NA,NA,NA,NA,NA,0.0434220728870509,0.0588438011544758,NA,0.035151201860946,NA,NA,NA,NA,NA,NA,NA,NA,0.0353235116739898,0.0318773154131128,NA,NA,0.0443697768587921,NA,NA,NA,NA,NA,NA,0.0615146032566555,NA,NA,NA,0.0700439390023262,0.0758163177392953
"Hippichthys_cyanospilos",NA,NA,NA,0.208856576338401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163251817580965,NA,0.144745538664904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202908129543952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280237937871778
"Hippocampus_bargibanti",NA,0.0935412026726058,NA,0.108607362766933,NA,0.0876457487226516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0993056465347832,NA,0.0939342329359361,NA,0.0838464561771256,NA,NA,NA,NA,NA,NA,NA,0.0537141359884711,NA,NA,NA,NA,NA,0.0788680728416088,0.117254028560199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674701952050308,NA,NA,NA,0.115812917594655
"Hippocampus_ingens",NA,0.101795633639065,NA,0.0895233174008526,NA,0.0975326185247384,NA,NA,NA,NA,0.0603281229815269,NA,NA,NA,NA,NA,NA,0.0921069629246867,NA,0.0696292468673298,NA,0.0986952590104638,NA,NA,NA,0.0603281229815269,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0609740343624855,0.0926236920294536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595530293243767,NA,NA,NA,NA,0.116909959953494
"Hipposcarus_longiceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308673469387755,NA,NA,0.334183673469388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357142857142857,NA,NA
"Holacanthus_bermudensis",NA,NA,NA,NA,NA,NA,0.138002980625931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132339791356185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137704918032787,NA,NA,NA,0.216393442622951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219374068554396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15618479880775,NA,NA
"Holacanthus_ciliaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11071569790431,NA,NA,NA,0.138592328983788,NA,NA,0.111506524317912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152431791221827,NA,NA,NA,0.15361803084223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14986160537762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0964808224594702,NA,0.086793198892843
"Holacanthus_passer",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115977046209604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116581093325279,NA,NA,NA,NA,NA,NA,NA,NA,0.148897614013893,NA,NA,NA,0.176683781334944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234974327997584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102385986106916,NA,0.104500151011779
"Holacanthus_tricolor",NA,NA,NA,NA,NA,NA,0.279829545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288352272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Holocentrus_adscensionis",NA,0.219308700834327,NA,NA,NA,0.285458879618594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223480333730632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271752085816448,NA,NA,NA
"Holocentrus_rufus",NA,0.192944949225013,NA,NA,NA,0.159005879208979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13174772848744,NA,NA,NA,NA,NA,NA,NA,NA,0.106627471940139,NA,NA,0.127739176910743,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133083912346339,NA,NA,NA,NA,0.148850881881347
"Hologymnosus_annulatus",NA,0.0248679112363508,0.0241634378302219,0.0503698485382177,NA,0.0429024304332511,0.0242338851708348,NA,NA,NA,0.0469883761887989,NA,0.0242338851708348,NA,NA,NA,0.0242338851708348,0.0243043325114477,NA,0.0242338851708348,NA,0.0424797463895738,NA,0.0406481155336386,0.0313490665727369,0.0503698485382177,0.0247974638957379,0.0374779852060585,NA,0.0247974638957379,NA,NA,NA,NA,NA,0.0300810144417048,0.0331102500880592,0.0242338851708348,0.0406481155336386,NA,NA,NA,NA,NA,0.0285311729482212,0.0336738288129623,NA,0.0393096160619937,0.0300810144417048,NA,NA,0.0285311729482212,NA,NA,NA,NA,NA,NA,0.0248679112363508,0.0247974638957379,0.0324057766819303,0.0247974638957379,NA,0.0424797463895738
"Hologymnosus_doliatus",0.0121005909590934,0.0140960372483307,0.0144541942746041,0.015426334774489,0.00938883061730922,0.015426334774489,0.0194939752871652,0.0127657397221725,0.0144541942746041,0.0173194504847911,0.0224103967868198,0.017882268668935,0.0195451405766328,0.0116401033538847,0.016654301721712,0.0144286116298703,0.0197242190897695,0.0144541942746041,0.0144541942746041,0.0200823761160429,0.017882268668935,0.0165775537875106,0.013916958735194,0.0189055744582875,0.0180613471820717,0.0224615620762874,0.0140960372483307,0.0151193430376832,NA,0.0190334876819566,0.0118447645117552,0.017882268668935,0.0118447645117552,0.013916958735194,0.0127657397221725,0.0150681777482156,0.0185474174320141,0.0187520785898846,0.0189055744582875,0.0173194504847911,0.013916958735194,0.0121005909590934,0.017882268668935,0.0173194504847911,0.0180613471820717,0.0151193430376832,0.016654301721712,0.0140960372483307,0.0193660620634961,0.017882268668935,0.0140960372483307,0.0190334876819566,0.0121005909590934,0.0118447645117552,0.0127657397221725,0.0121005909590934,0.0181892604057407,0.0121005909590934,0.0140960372483307,0.0145309422088055,0.0193660620634961,0.0194939752871652,0.0140960372483307,0.0146844380772084
"Hoplolatilus_cuniculus",NA,0.0698814074291875,NA,0.0777222385572871,NA,0.0824267372341468,0.0318533764579045,NA,NA,NA,0.0594923061844556,NA,NA,NA,NA,NA,NA,0.0718416152112124,NA,NA,NA,0.0594923061844556,NA,0.0462609036557875,NA,0.0363618543565618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0754679996079585,NA,0.074487895716946,NA,NA,NA,NA,NA,NA,NA,NA,0.0669410957561502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0669410957561502,0.0474370283250025,NA,0.056061942565912,NA,0.0773301970008821
"Hoplolatilus_starcki",NA,0.0549984428526939,NA,0.0546870133914668,NA,0.0537527250077857,0.031267517907194,NA,NA,NA,0.0516350046714419,NA,NA,NA,0.033260666459047,0.024976642790408,NA,0.0342572407349735,NA,NA,NA,0.0515104328869511,NA,0.0481469947056992,NA,0.040921831205232,0.043226409218312,NA,NA,NA,NA,NA,NA,NA,NA,0.0399252569293055,0.0455309872313921,0.0228589224540642,0.0516350046714419,NA,NA,NA,NA,NA,NA,0.0472127063220181,NA,0.0421675490501401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0421675490501401,0.046278417938337,NA,0.0516350046714419,0.033260666459047,0.0546870133914668
"Hoplopagrus_guentherii",NA,0.666350710900474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333649289099526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hypleurochilus_fissicornis",NA,NA,0.0357713997138288,0.066071879471425,NA,0.0640518474875852,0.0395589596835283,NA,0.0569817355441461,NA,0.036444743708442,0.0424206716606346,NA,NA,NA,NA,NA,0.0382964396936285,NA,NA,NA,0.0272704317818365,NA,NA,NA,0.0467974076256207,NA,NA,NA,0.0350980557192156,NA,NA,NA,NA,0.0621159835030721,0.0398956316808349,0.0419998316640013,NA,0.0698594394411245,NA,0.0505849675953203,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034003871727969,NA,0.050164127598687,NA,NA,NA,NA,NA,NA,0.0287854557697164,NA,0.0571500715427994,NA,0.0766770473865836
"Hypleurochilus_geminatus",NA,NA,NA,0.13916722333556,NA,0.0799376530839457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1104431084391,NA,NA,NA,NA,NA,NA,NA,NA,0.0754843019372078,0.109552438209753,NA,NA,0.167446003117346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140280561122244,NA,0.177688710754843
"Hypoatherina_barnesi",NA,0.223897911832947,NA,NA,NA,0.190835266821346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196635730858469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388631090487239
"Hypoatherina_harringtonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371872303710095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628127696289905
"Hypoatherina_ovalaua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Hypoatherina_temminckii",NA,0.186465433300876,NA,NA,NA,0.213242453748783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222979552093476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377312560856865
"Hypoplectrus_aberrans",NA,0.285207700101317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389057750759878,NA,NA,NA,NA,0.325734549138804
"Hypoplectrus_chlorurus",NA,0.467358145210494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35692495424039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175716900549115
"Hypoplectrus_gemma",0.0165919282511211,0.0492152466367713,0.0223654708520179,0.0313340807174888,NA,0.037780269058296,0.0211322869955157,0.0198430493273543,NA,0.0165919282511211,NA,0.0193946188340807,0.0193946188340807,0.0165919282511211,NA,0.0191143497757848,0.0198430493273543,NA,0.0211322869955157,0.0211322869955157,0.0161434977578475,0.0483183856502242,NA,0.0211322869955157,NA,0.0276345291479821,NA,0.0223654708520179,0.0165919282511211,0.0211322869955157,NA,0.0198430493273543,0.0161434977578475,NA,0.0198430493273543,0.0210201793721973,0.0226457399103139,0.0198430493273543,NA,0.0165919282511211,0.0161434977578475,NA,0.0161434977578475,0.0211322869955157,0.0165919282511211,NA,0.0198430493273543,0.0211322869955157,0.0165919282511211,0.0223654708520179,NA,NA,NA,0.0165919282511211,NA,0.0161434977578475,0.0165919282511211,0.0188340807174888,0.0358183856502242,0.0209080717488789,0.0165919282511211,NA,NA,0.0478699551569507
"Hypoplectrus_guttavarius",NA,0.293965517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406034482758621
"Hypoplectrus_indigo",NA,0.287076271186441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229872881355932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184851694915254,NA,NA,NA,NA,0.298199152542373
"Hypoplectrus_nigricans",NA,0.419590643274854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273391812865497,NA,NA,NA,NA,0.307017543859649
"Hypoplectrus_providencianus",NA,0.269079464988198,NA,NA,NA,0.129032258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24822974036192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127458693941778,NA,NA,NA,NA,0.226199842643588
"Hypoplectrus_puella",NA,0.199652346660045,NA,0.0789669729327042,NA,0.0809535634467345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181524708219518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103799354358083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173330022349143,NA,NA,NA,NA,0.181773032033772
"Hypoplectrus_unicolor",NA,0.186145346366341,NA,0.139821504462388,NA,0.155121121971951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177220569485763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161070973225669,NA,NA,NA,NA,0.180620484487888
"Hyporhamphus_affinis",NA,0.663926940639269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336073059360731
"Hyporhamphus_dussumieri",NA,0.55359246171967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44640753828033
"Hyporthodus_quernus",NA,0.559284116331096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440715883668904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ichthyapus_vulturis",NA,0.397875816993464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234477124183007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367647058823529,NA,NA,NA,NA,NA
"Iniistius_celebicus",NA,NA,NA,0.324626865671642,NA,NA,NA,NA,NA,NA,0.323694029850746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351679104477612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iniistius_pavo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Istiblennius_edentulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102859889449652,NA,NA,NA,NA,NA,NA,NA,0.166546503244412,NA,NA,NA,0.06873347752944,NA,NA,NA,NA,NA,0.171593366979092,NA,NA,0.149483297284307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163902907954819,NA,0.176880557558279
"Istigobius_decoratus",NA,NA,NA,0.115285278234327,NA,0.140173749706504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0800657431321907,NA,NA,NA,NA,NA,0.123033575956797,0.081709321436957,NA,0.0793613524301479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122798779056116,NA,0.11857243484386,NA,0.138999765203099
"Istigobius_diadema",NA,0.0392767732962448,NA,0.0471766342141864,NA,0.0423922114047288,0.0408901251738526,NA,0.0297079276773296,NA,0.0420584144645341,NA,NA,NA,NA,NA,NA,0.0508484005563282,NA,0.0399443671766342,NA,0.0359944367176634,NA,0.0432267037552156,NA,0.0387760778859527,NA,0.0262586926286509,NA,0.0404450625869263,NA,NA,NA,NA,0.0180806675938804,0.0363838664812239,0.0423922114047288,NA,0.0421140472878999,NA,NA,NA,NA,NA,NA,0.025980528511822,NA,0.0420027816411683,NA,NA,0.0420584144645341,NA,0.0401668984700973,NA,NA,NA,0.040778859527121,NA,0.0180806675938804,0.0443949930458971,NA,0.0475660639777469,NA,0.0430041724617524
"Istigobius_goldmanni",NA,NA,NA,0.0893810032017076,NA,0.0915154749199573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0788420490928495,NA,0.067769477054429,NA,0.0485592315901814,NA,NA,NA,0.057897545357524,NA,NA,NA,0.0564300960512273,NA,NA,NA,NA,NA,0.0481590181430096,0.0466915688367129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0621664887940235,NA,NA,NA,NA,0.0717716115261473,NA,NA,NA,NA,NA,NA,0.067102454642476,NA,0.0919156883671291,NA,0.121798292422625
"Istigobius_nigroocellatus",NA,0.0365129500947568,NA,0.0391240261107602,NA,0.038323857654243,0.0269109286165509,NA,0.0313750263213308,NA,0.0370183196462413,NA,NA,NA,NA,0.0238365971783533,NA,0.0372288902926932,NA,0.035417982733207,NA,0.0199199831543483,NA,0.0317961676142346,NA,0.0340282164666246,NA,0.0319646241313961,NA,0.0373131185512739,NA,NA,NA,NA,0.0282164666245525,0.0371025479048221,0.0365971783533375,NA,0.0356285533796589,NA,0.0282164666245525,NA,NA,0.0290166350810697,NA,0.0282164666245525,NA,0.035417982733207,0.0190355864392504,NA,0.0282164666245525,NA,0.0318803958728153,NA,NA,NA,0.0363444935775953,NA,0.0291008633396504,0.0367656348704991,NA,0.0381554011370815,0.0226152874289324,0.0387028848178564
"Istigobius_ornatus",NA,NA,NA,0.107733975323503,NA,0.104122780619922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105627445079747,NA,NA,NA,NA,NA,NA,NA,0.090129401143545,NA,NA,NA,0.0508576587421005,NA,NA,NA,NA,NA,0.101113451700271,0.0965994583207945,NA,0.0637977730965995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430334035510081,NA,0.10758350887752,NA,0.129401143544989
"Istigobius_rigilius",NA,NA,NA,0.130853474320242,NA,0.116125377643505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0806268882175226,NA,NA,NA,NA,NA,NA,NA,0.0889350453172205,NA,NA,NA,0.0609894259818731,NA,NA,NA,NA,NA,0.0711858006042296,0.085536253776435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0647658610271903,NA,NA,NA,NA,0.0721299093655589,NA,NA,NA,NA,NA,NA,NA,NA,0.108950151057402,NA,0.119901812688822
